contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
91067	175	No	NA	1	1	0	Low-quality	Genome-fragment	0.42	AAI-based (high-confidence)	0	1	
91071	175	No	NA	1	1	0	Low-quality	Genome-fragment	0.34	AAI-based (high-confidence)	0	1	
91107	178	No	NA	1	1	0	Low-quality	Genome-fragment	0.6	AAI-based (high-confidence)	0	1	
91119	179	No	NA	1	1	0	Low-quality	Genome-fragment	0.34	AAI-based (high-confidence)	0	1	
91131	179	No	NA	1	0	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	no viral genes detected
91137	180	No	NA	1	1	0	Low-quality	Genome-fragment	0.31	AAI-based (high-confidence)	0	1	
91149	181	No	NA	1	0	0	Low-quality	Genome-fragment	0.37	AAI-based (medium-confidence)	0	1	no viral genes detected
91153	182	No	NA	1	1	0	Low-quality	Genome-fragment	0.31	AAI-based (high-confidence)	0	1	
91155	182	No	NA	1	1	0	Low-quality	Genome-fragment	0.35	AAI-based (high-confidence)	0	1	
91157	182	No	NA	1	1	0	Low-quality	Genome-fragment	0.12	AAI-based (high-confidence)	0	1	
91175	184	No	NA	1	1	0	Low-quality	Genome-fragment	0.36	AAI-based (high-confidence)	0	1	
91181	184	No	NA	2	2	0	Low-quality	Genome-fragment	0.26	AAI-based (high-confidence)	0	1	
91203	187	No	NA	1	1	0	Low-quality	Genome-fragment	0.18	AAI-based (high-confidence)	0	1	
91235	192	No	NA	1	1	0	Low-quality	Genome-fragment	0.38	AAI-based (high-confidence)	0	1	
91255	194	No	NA	1	1	0	Low-quality	Genome-fragment	0.32	AAI-based (high-confidence)	0	1	
91259	194	No	NA	1	1	0	Low-quality	Genome-fragment	0.33	AAI-based (high-confidence)	0	1	
91283	196	No	NA	1	0	0	Low-quality	Genome-fragment	0.62	AAI-based (high-confidence)	0	1	no viral genes detected
91289	196	No	NA	1	1	0	Low-quality	Genome-fragment	0.33	AAI-based (high-confidence)	0	1	
91307	198	No	NA	1	1	0	Low-quality	Genome-fragment	0.28	AAI-based (high-confidence)	0	1	
91309	198	No	NA	2	2	0	Low-quality	Genome-fragment	0.37	AAI-based (high-confidence)	0	1	
91323	199	No	NA	1	1	0	Low-quality	Genome-fragment	0.12	AAI-based (high-confidence)	0	1	
91337	200	No	NA	1	1	0	Low-quality	Genome-fragment	0.4	AAI-based (medium-confidence)	0	1	
91343	201	No	NA	1	1	0	Low-quality	Genome-fragment	0.26	AAI-based (high-confidence)	0	1	
91365	204	No	NA	1	1	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	
91371	205	No	NA	1	1	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	
91397	207	No	NA	1	1	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	
91411	209	No	NA	1	1	0	Low-quality	Genome-fragment	0.4	AAI-based (high-confidence)	0	1	
91417	211	No	NA	2	1	0	Low-quality	Genome-fragment	0.28	AAI-based (high-confidence)	0	1	
91427	213	No	NA	1	1	0	Low-quality	Genome-fragment	0.31	AAI-based (high-confidence)	0	1	
91437	214	No	NA	1	0	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	no viral genes detected
91457	219	No	NA	1	0	0	Low-quality	Genome-fragment	0.14	AAI-based (high-confidence)	0	1	no viral genes detected
91469	220	No	NA	1	1	0	Low-quality	Genome-fragment	0.32	AAI-based (high-confidence)	0	1	
91471	220	No	NA	1	1	0	Low-quality	Genome-fragment	0.46	AAI-based (high-confidence)	0	1	
91475	222	No	NA	1	1	0	Low-quality	Genome-fragment	0.31	AAI-based (high-confidence)	0	1	
91481	222	No	NA	1	1	0	Low-quality	Genome-fragment	0.14	AAI-based (high-confidence)	0	1	
91497	226	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
91505	228	No	NA	1	0	0	Low-quality	Genome-fragment	0.43	AAI-based (high-confidence)	0	1	no viral genes detected
91517	229	No	NA	1	1	0	Low-quality	Genome-fragment	0.39	AAI-based (high-confidence)	0	1	
91521	231	No	NA	1	0	0	Low-quality	Genome-fragment	0.33	AAI-based (high-confidence)	0	1	no viral genes detected
91523	231	No	NA	1	1	0	Low-quality	Genome-fragment	0.38	AAI-based (high-confidence)	0	1	
91525	231	No	NA	1	1	0	Low-quality	Genome-fragment	0.15	AAI-based (high-confidence)	0	1	
91529	231	No	NA	1	1	0	Low-quality	Genome-fragment	0.3	AAI-based (high-confidence)	0	1	
91557	239	No	NA	1	0	0	Low-quality	Genome-fragment	0.15	AAI-based (high-confidence)	0	1	no viral genes detected
91563	240	No	NA	1	1	0	Low-quality	Genome-fragment	0.15	AAI-based (high-confidence)	0	1	
91569	243	No	NA	1	1	0	Low-quality	Genome-fragment	0.35	AAI-based (high-confidence)	0	1	
91581	245	No	NA	1	1	0	Low-quality	Genome-fragment	0.15	AAI-based (high-confidence)	0	1	
91583	245	No	NA	1	1	0	Low-quality	Genome-fragment	0.36	AAI-based (high-confidence)	0	1	
91587	247	No	NA	1	1	0	Low-quality	Genome-fragment	0.48	AAI-based (high-confidence)	0	1	
91619	260	No	NA	1	1	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	
91623	262	No	NA	2	2	0	Low-quality	Genome-fragment	0.46	AAI-based (high-confidence)	0	1	
91633	263	No	NA	1	1	0	Low-quality	Genome-fragment	0.37	AAI-based (high-confidence)	0	1	
91635	265	No	NA	1	1	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	
91639	266	No	NA	1	1	0	Low-quality	Genome-fragment	0.38	AAI-based (high-confidence)	0	1	
91643	269	No	NA	1	1	0	Low-quality	Genome-fragment	0.47	AAI-based (high-confidence)	0	1	
91653	270	No	NA	2	2	0	Low-quality	Genome-fragment	0.39	AAI-based (high-confidence)	0	1	
91655	270	No	NA	1	1	0	Low-quality	Genome-fragment	0.35	AAI-based (high-confidence)	0	1	
91661	274	No	NA	2	2	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	
91667	276	No	NA	1	1	0	Low-quality	Genome-fragment	0.36	AAI-based (high-confidence)	0	1	
91671	280	No	NA	1	1	0	Low-quality	Genome-fragment	0.18	AAI-based (high-confidence)	0	1	
91679	286	No	NA	2	0	0	Low-quality	Genome-fragment	0.38	AAI-based (high-confidence)	0	1	no viral genes detected
91687	288	No	NA	1	0	0	Low-quality	Genome-fragment	0.55	AAI-based (high-confidence)	0	1	no viral genes detected
91703	296	No	NA	1	1	0	Low-quality	Genome-fragment	0.18	AAI-based (high-confidence)	0	1	
91707	301	No	NA	1	1	0	Low-quality	Genome-fragment	0.58	AAI-based (high-confidence)	0	1	
91709	301	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
91715	306	No	NA	1	1	0	Low-quality	Genome-fragment	0.59	AAI-based (high-confidence)	0	1	
91723	311	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
91729	316	No	NA	2	1	0	Low-quality	Genome-fragment	0.47	AAI-based (high-confidence)	0	1	
91735	318	No	NA	1	1	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	
91741	324	No	NA	2	0	0	Low-quality	Genome-fragment	0.43	AAI-based (high-confidence)	0	1	no viral genes detected
91745	325	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
91749	334	No	NA	2	1	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	
91751	342	No	NA	1	1	0	Low-quality	Genome-fragment	0.22	AAI-based (high-confidence)	0	1	
91755	358	No	NA	2	1	0	Low-quality	Genome-fragment	0.51	AAI-based (high-confidence)	0	1	
91763	379	No	NA	1	1	0	Low-quality	Genome-fragment	0.55	AAI-based (high-confidence)	0	1	
91765	379	No	NA	1	1	0	Low-quality	Genome-fragment	0.56	AAI-based (high-confidence)	0	1	
91767	380	No	NA	1	1	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	
91771	395	No	NA	1	1	0	Low-quality	Genome-fragment	0.56	AAI-based (high-confidence)	0	1	
91773	397	No	NA	1	1	0	Low-quality	Genome-fragment	0.26	AAI-based (high-confidence)	0	1	
91775	408	No	NA	1	1	0	Low-quality	Genome-fragment	0.59	AAI-based (high-confidence)	0	1	
91781	415	No	NA	1	1	0	Low-quality	Genome-fragment	0.59	AAI-based (medium-confidence)	0	1	
91783	433	No	NA	2	2	0	Low-quality	Genome-fragment	0.27	AAI-based (high-confidence)	0	1	
91789	491	No	NA	2	1	0	Low-quality	Genome-fragment	0.4	AAI-based (high-confidence)	0	1	
91791	493	No	NA	2	2	0	Low-quality	Genome-fragment	1.43	AAI-based (medium-confidence)	0	1	
91795	545	No	NA	1	1	0	Low-quality	Genome-fragment	0.34	AAI-based (high-confidence)	0	1	
91797	578	No	NA	3	2	0	Low-quality	Genome-fragment	0.83	AAI-based (high-confidence)	0	1	
91799	590	No	NA	2	1	0	Low-quality	Genome-fragment	0.93	AAI-based (high-confidence)	0	1	
91803	670	No	NA	2	1	0	Low-quality	Genome-fragment	0.95	AAI-based (high-confidence)	0	1	
91805	758	No	NA	2	1	0	Low-quality	Genome-fragment	1.09	AAI-based (high-confidence)	0	1	
									0.199373942470389				
