contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
76975	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	
77279	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	
77289	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
77333	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	no viral genes detected
77797	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	
77821	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
77853	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.08	AAI-based (high-confidence)	0	1	no viral genes detected
78083	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
78195	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
78745	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.22	AAI-based (high-confidence)	0	1	
79021	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	no viral genes detected
79159	101	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
79175	102	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
79261	105	No	NA	1	1	0	Low-quality	Genome-fragment	0.14	AAI-based (high-confidence)	0	1	
79263	105	No	NA	1	1	0	Low-quality	Genome-fragment	0.14	AAI-based (high-confidence)	0	1	
79359	108	No	NA	1	1	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	
79387	109	No	NA	1	1	0	Low-quality	Genome-fragment	0.14	AAI-based (high-confidence)	0	1	
79409	110	No	NA	1	1	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	
79447	112	No	NA	1	1	0	Low-quality	Genome-fragment	0.15	AAI-based (high-confidence)	0	1	
79507	115	No	NA	1	1	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	
79643	121	No	NA	1	1	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	
79661	122	No	NA	1	1	0	Low-quality	Genome-fragment	0.08	AAI-based (high-confidence)	0	1	
79675	123	No	NA	1	0	0	Low-quality	Genome-fragment	0.23	AAI-based (high-confidence)	0	1	no viral genes detected
79707	124	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
79709	124	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
79817	130	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
79845	132	No	NA	1	1	0	Low-quality	Genome-fragment	0.23	AAI-based (high-confidence)	0	1	
79863	133	No	NA	1	0	0	Low-quality	Genome-fragment	0.22	AAI-based (high-confidence)	0	1	no viral genes detected
79923	136	No	NA	1	1	0	Low-quality	Genome-fragment	0.31	AAI-based (high-confidence)	0	1	
79937	137	No	NA	1	1	0	Low-quality	Genome-fragment	0.26	AAI-based (high-confidence)	0	1	
79941	137	No	NA	1	1	0	Low-quality	Genome-fragment	0.26	AAI-based (high-confidence)	0	1	
79949	138	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
79953	138	No	NA	1	0	0	Low-quality	Genome-fragment	0.12	AAI-based (high-confidence)	0	1	no viral genes detected
79979	139	No	NA	1	1	0	Low-quality	Genome-fragment	0.09	AAI-based (high-confidence)	0	1	
80001	140	No	NA	1	1	0	Low-quality	Genome-fragment	0.26	AAI-based (high-confidence)	0	1	
80005	141	No	NA	1	1	0	Low-quality	Genome-fragment	0.09	AAI-based (high-confidence)	0	1	
80031	142	No	NA	1	1	0	Low-quality	Genome-fragment	0.27	AAI-based (high-confidence)	0	1	
80045	142	No	NA	1	1	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	
80099	144	No	NA	1	0	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	no viral genes detected
80103	145	No	NA	1	1	0	Low-quality	Genome-fragment	0.25	AAI-based (high-confidence)	0	1	
80109	145	No	NA	1	1	0	Low-quality	Genome-fragment	0.28	AAI-based (high-confidence)	0	1	
80119	146	No	NA	1	1	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	
80123	146	No	NA	1	1	0	Low-quality	Genome-fragment	0.09	AAI-based (high-confidence)	0	1	
80153	148	No	NA	1	1	0	Low-quality	Genome-fragment	0.09	AAI-based (high-confidence)	0	1	
80169	148	No	NA	1	0	0	Low-quality	Genome-fragment	0.28	AAI-based (high-confidence)	0	1	no viral genes detected
80245	151	No	NA	1	1	0	Low-quality	Genome-fragment	0.29	AAI-based (high-confidence)	0	1	
80263	152	No	NA	1	0	0	Low-quality	Genome-fragment	0.36	AAI-based (high-confidence)	0	1	no viral genes detected
80271	152	No	NA	2	1	0	Low-quality	Genome-fragment	0.29	AAI-based (high-confidence)	0	1	
80275	152	No	NA	1	1	0	Low-quality	Genome-fragment	0.25	AAI-based (high-confidence)	0	1	
80277	152	No	NA	1	0	0	Low-quality	Genome-fragment	0.14	AAI-based (medium-confidence)	0	1	no viral genes detected
80293	152	No	NA	1	1	0	Low-quality	Genome-fragment	0.1	AAI-based (high-confidence)	0	1	
80301	152	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
80305	153	No	NA	1	0	0	Low-quality	Genome-fragment	0.59	AAI-based (high-confidence)	0	1	no viral genes detected
80419	155	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
80421	156	No	NA	1	1	0	Low-quality	Genome-fragment	0.3	AAI-based (high-confidence)	0	1	
80431	156	No	NA	1	0	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	no viral genes detected
80447	156	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
80449	156	No	NA	1	1	0	Low-quality	Genome-fragment	0.3	AAI-based (high-confidence)	0	1	
80473	157	No	NA	1	1	0	Low-quality	Genome-fragment	0.27	AAI-based (high-confidence)	0	1	
80505	158	No	NA	1	0	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	no viral genes detected
80521	158	No	NA	1	1	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	
80541	159	No	NA	1	1	0	Low-quality	Genome-fragment	0.3	AAI-based (high-confidence)	0	1	
80571	159	No	NA	1	1	0	Low-quality	Genome-fragment	0.1	AAI-based (high-confidence)	0	1	
80579	159	No	NA	1	1	0	Low-quality	Genome-fragment	0.23	AAI-based (high-confidence)	0	1	
80585	160	No	NA	1	1	0	Low-quality	Genome-fragment	0.32	AAI-based (high-confidence)	0	1	
80589	160	No	NA	1	1	0	Low-quality	Genome-fragment	0.31	AAI-based (high-confidence)	0	1	
80619	161	No	NA	1	1	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	
80627	161	No	NA	1	0	0	Low-quality	Genome-fragment	0.1	AAI-based (high-confidence)	0	1	no viral genes detected
80643	161	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
80645	161	No	NA	1	1	0	Low-quality	Genome-fragment	0.31	AAI-based (high-confidence)	0	1	
80653	161	No	NA	1	1	0	Low-quality	Genome-fragment	0.1	AAI-based (high-confidence)	0	1	
80663	162	No	NA	1	1	0	Low-quality	Genome-fragment	0.1	AAI-based (high-confidence)	0	1	
80685	162	No	NA	1	0	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	no viral genes detected
80697	163	No	NA	1	1	0	Low-quality	Genome-fragment	0.27	AAI-based (high-confidence)	0	1	
80745	164	No	NA	1	1	0	Low-quality	Genome-fragment	0.29	AAI-based (high-confidence)	0	1	
80761	164	No	NA	1	1	0	Low-quality	Genome-fragment	0.1	AAI-based (high-confidence)	0	1	
80769	165	No	NA	1	1	0	Low-quality	Genome-fragment	0.37	AAI-based (high-confidence)	0	1	
80771	165	No	NA	1	1	0	Low-quality	Genome-fragment	0.23	AAI-based (high-confidence)	0	1	
80775	165	No	NA	1	0	0	Low-quality	Genome-fragment	0.31	AAI-based (high-confidence)	0	1	no viral genes detected
80777	165	No	NA	1	1	0	Low-quality	Genome-fragment	0.3	AAI-based (high-confidence)	0	1	
80831	166	No	NA	1	1	0	Low-quality	Genome-fragment	0.15	AAI-based (high-confidence)	0	1	
80841	166	No	NA	1	1	0	Low-quality	Genome-fragment	0.18	AAI-based (high-confidence)	0	1	
80855	166	No	NA	1	1	0	Low-quality	Genome-fragment	0.32	AAI-based (high-confidence)	0	1	
80867	167	No	NA	1	0	0	Low-quality	Genome-fragment	0.57	AAI-based (high-confidence)	0	1	no viral genes detected
80869	167	No	NA	1	1	0	Low-quality	Genome-fragment	0.32	AAI-based (high-confidence)	0	1	
80887	167	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
80891	168	No	NA	1	1	0	Low-quality	Genome-fragment	0.3	AAI-based (high-confidence)	0	1	
80899	168	No	NA	1	1	0	Low-quality	Genome-fragment	0.29	AAI-based (high-confidence)	0	1	
80901	168	No	NA	1	0	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	no viral genes detected
80907	168	No	NA	1	1	0	Low-quality	Genome-fragment	0.33	AAI-based (high-confidence)	0	1	
80911	169	No	NA	1	1	0	Low-quality	Genome-fragment	0.3	AAI-based (high-confidence)	0	1	
80923	169	No	NA	1	1	0	Low-quality	Genome-fragment	0.32	AAI-based (high-confidence)	0	1	
80929	169	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
80949	170	No	NA	1	1	0	Low-quality	Genome-fragment	0.33	AAI-based (high-confidence)	0	1	
80965	170	No	NA	1	1	0	Low-quality	Genome-fragment	0.28	AAI-based (high-confidence)	0	1	
80985	170	No	NA	1	1	0	Low-quality	Genome-fragment	0.3	AAI-based (high-confidence)	0	1	
80991	171	No	NA	1	0	0	Low-quality	Genome-fragment	0.22	AAI-based (high-confidence)	0	1	no viral genes detected
81013	171	No	NA	1	0	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	no viral genes detected
81033	172	No	NA	1	1	0	Low-quality	Genome-fragment	0.35	AAI-based (high-confidence)	0	1	
81041	172	No	NA	1	1	0	Low-quality	Genome-fragment	0.33	AAI-based (high-confidence)	0	1	
81061	172	No	NA	1	1	0	Low-quality	Genome-fragment	0.33	AAI-based (high-confidence)	0	1	
81072	172	No	NA	1	1	0	Low-quality	Genome-fragment	0.26	AAI-based (high-confidence)	0	1	
81104	173	No	NA	1	1	0	Low-quality	Genome-fragment	0.34	AAI-based (high-confidence)	0	1	
81130	174	No	NA	1	1	0	Low-quality	Genome-fragment	0.28	AAI-based (high-confidence)	0	1	
81177	175	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
81181	175	No	NA	1	1	0	Low-quality	Genome-fragment	0.42	AAI-based (high-confidence)	0	1	
81227	181	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
81235	181	No	NA	1	1	0	Low-quality	Genome-fragment	0.35	AAI-based (high-confidence)	0	1	
81245	182	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
81253	183	No	NA	1	1	0	Low-quality	Genome-fragment	0.35	AAI-based (high-confidence)	0	1	
81259	184	No	NA	1	1	0	Low-quality	Genome-fragment	0.26	AAI-based (high-confidence)	0	1	
81263	184	No	NA	1	1	0	Low-quality	Genome-fragment	0.27	AAI-based (high-confidence)	0	1	
81291	187	No	NA	1	1	0	Low-quality	Genome-fragment	0.32	AAI-based (high-confidence)	0	1	
81307	188	No	NA	1	1	0	Low-quality	Genome-fragment	0.36	AAI-based (high-confidence)	0	1	
81309	188	No	NA	1	1	0	Low-quality	Genome-fragment	0.26	AAI-based (high-confidence)	0	1	
81325	190	No	NA	1	1	0	Low-quality	Genome-fragment	0.27	AAI-based (high-confidence)	0	1	
81345	192	No	NA	1	1	0	Low-quality	Genome-fragment	0.44	AAI-based (high-confidence)	0	1	
81365	193	No	NA	1	0	0	Low-quality	Genome-fragment	0.25	AAI-based (high-confidence)	0	1	no viral genes detected
81391	195	No	NA	1	1	0	Low-quality	Genome-fragment	0.38	AAI-based (high-confidence)	0	1	
81425	199	No	NA	1	1	0	Low-quality	Genome-fragment	0.18	AAI-based (high-confidence)	0	1	
81429	199	No	NA	1	1	0	Low-quality	Genome-fragment	0.29	AAI-based (high-confidence)	0	1	
81457	200	No	NA	1	1	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	
81483	202	No	NA	1	1	0	Low-quality	Genome-fragment	0.27	AAI-based (high-confidence)	0	1	
81497	204	No	NA	1	1	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	
81521	207	No	NA	1	1	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	
81523	207	No	NA	1	0	0	Low-quality	Genome-fragment	0.27	AAI-based (high-confidence)	0	1	no viral genes detected
81529	207	No	NA	1	0	0	Low-quality	Genome-fragment	0.4	AAI-based (high-confidence)	0	1	no viral genes detected
81557	209	No	NA	2	1	0	Low-quality	Genome-fragment	0.34	AAI-based (high-confidence)	0	1	
81565	209	No	NA	1	1	0	Low-quality	Genome-fragment	0.4	AAI-based (high-confidence)	0	1	
81581	211	No	NA	1	1	0	Low-quality	Genome-fragment	0.43	AAI-based (high-confidence)	0	1	
81595	212	No	NA	1	1	0	Low-quality	Genome-fragment	0.37	AAI-based (high-confidence)	0	1	
81615	214	No	NA	1	1	0	Low-quality	Genome-fragment	0.28	AAI-based (high-confidence)	0	1	
81655	218	No	NA	1	1	0	Low-quality	Genome-fragment	0.43	AAI-based (high-confidence)	0	1	
81659	218	No	NA	1	1	0	Low-quality	Genome-fragment	0.37	AAI-based (high-confidence)	0	1	
81661	218	No	NA	1	1	0	Low-quality	Genome-fragment	0.38	AAI-based (high-confidence)	0	1	
81667	219	No	NA	1	1	0	Low-quality	Genome-fragment	0.32	AAI-based (high-confidence)	0	1	
81687	223	No	NA	2	1	0	Low-quality	Genome-fragment	0.43	AAI-based (high-confidence)	0	1	
81691	224	No	NA	1	1	0	Low-quality	Genome-fragment	0.43	AAI-based (high-confidence)	0	1	
81695	224	No	NA	1	1	0	Low-quality	Genome-fragment	0.16	AAI-based (medium-confidence)	0	1	
81697	224	No	NA	1	1	0	Low-quality	Genome-fragment	0.14	AAI-based (high-confidence)	0	1	
81701	225	No	NA	1	1	0	Low-quality	Genome-fragment	0.14	AAI-based (high-confidence)	0	1	
81707	226	No	NA	1	1	0	Low-quality	Genome-fragment	0.46	AAI-based (medium-confidence)	0	1	
81715	227	No	NA	2	1	0	Low-quality	Genome-fragment	0.14	AAI-based (high-confidence)	0	1	
81719	228	No	NA	1	1	0	Low-quality	Genome-fragment	0.3	AAI-based (high-confidence)	0	1	
81723	229	No	NA	2	1	0	Low-quality	Genome-fragment	0.3	AAI-based (high-confidence)	0	1	
81735	230	No	NA	1	1	0	Low-quality	Genome-fragment	0.33	AAI-based (medium-confidence)	0	1	
81751	232	No	NA	1	1	0	Low-quality	Genome-fragment	0.33	AAI-based (high-confidence)	0	1	
81761	233	No	NA	1	1	0	Low-quality	Genome-fragment	0.33	AAI-based (high-confidence)	0	1	
81765	236	No	NA	1	1	0	Low-quality	Genome-fragment	0.15	AAI-based (high-confidence)	0	1	
81769	237	No	NA	2	2	0	Low-quality	Genome-fragment	0.15	AAI-based (high-confidence)	0	1	
81773	238	No	NA	1	0	0	Low-quality	Genome-fragment	0.41	AAI-based (high-confidence)	0	1	no viral genes detected
81801	244	No	NA	1	1	0	Low-quality	Genome-fragment	0.15	AAI-based (high-confidence)	0	1	
81811	247	No	NA	2	2	0	Low-quality	Genome-fragment	0.36	AAI-based (high-confidence)	0	1	
81813	248	No	NA	1	1	0	Low-quality	Genome-fragment	0.41	AAI-based (high-confidence)	0	1	
81821	249	No	NA	1	1	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	
81825	250	No	NA	1	1	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	
81829	252	No	NA	1	1	0	Low-quality	Genome-fragment	0.35	AAI-based (high-confidence)	0	1	
81839	255	No	NA	2	1	0	Low-quality	Genome-fragment	0.58	AAI-based (high-confidence)	0	1	
81849	257	No	NA	1	1	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	
81853	257	No	NA	1	1	0	Low-quality	Genome-fragment	0.36	AAI-based (high-confidence)	0	1	
81855	258	No	NA	1	1	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	
81859	260	No	NA	1	1	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	
81863	260	No	NA	1	1	0	Low-quality	Genome-fragment	0.34	AAI-based (high-confidence)	0	1	
81865	261	No	NA	1	1	0	Low-quality	Genome-fragment	0.5	AAI-based (high-confidence)	0	1	
81867	261	No	NA	1	0	0	Low-quality	Genome-fragment	0.34	AAI-based (high-confidence)	0	1	no viral genes detected
81875	263	No	NA	2	1	0	Low-quality	Genome-fragment	0.46	AAI-based (medium-confidence)	0	1	
81881	264	No	NA	1	1	0	Low-quality	Genome-fragment	0.39	AAI-based (high-confidence)	0	1	
81883	264	No	NA	1	1	0	Low-quality	Genome-fragment	0.49	AAI-based (high-confidence)	0	1	
81889	267	No	NA	2	2	0	Low-quality	Genome-fragment	0.38	AAI-based (high-confidence)	0	1	
81901	273	No	NA	2	2	0	Low-quality	Genome-fragment	0.52	AAI-based (high-confidence)	0	1	
81907	275	No	NA	1	0	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	no viral genes detected
81909	275	No	NA	1	1	0	Low-quality	Genome-fragment	0.18	AAI-based (high-confidence)	0	1	
81911	276	No	NA	2	1	0	Low-quality	Genome-fragment	0.18	AAI-based (high-confidence)	0	1	
81915	278	No	NA	1	1	0	Low-quality	Genome-fragment	0.4	AAI-based (high-confidence)	0	1	
81921	281	No	NA	1	1	0	Low-quality	Genome-fragment	0.41	AAI-based (high-confidence)	0	1	
81923	284	No	NA	1	1	0	Low-quality	Genome-fragment	0.55	AAI-based (high-confidence)	0	1	
81929	284	No	NA	1	1	0	Low-quality	Genome-fragment	0.4	AAI-based (high-confidence)	0	1	
81943	291	No	NA	1	1	0	Low-quality	Genome-fragment	0.18	AAI-based (high-confidence)	0	1	
81951	294	No	NA	1	1	0	Low-quality	Genome-fragment	0.18	AAI-based (high-confidence)	0	1	
81953	294	No	NA	1	0	0	Low-quality	Genome-fragment	0.6	AAI-based (high-confidence)	0	1	no viral genes detected
81959	295	No	NA	1	0	0	Low-quality	Genome-fragment	0.39	AAI-based (high-confidence)	0	1	no viral genes detected
81979	301	No	NA	1	1	0	Low-quality	Genome-fragment	0.43	AAI-based (high-confidence)	0	1	
81983	303	No	NA	1	1	0	Low-quality	Genome-fragment	0.58	AAI-based (high-confidence)	0	1	
81997	304	No	NA	2	2	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
82013	308	No	NA	2	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
82019	310	No	NA	1	1	0	Low-quality	Genome-fragment	0.45	AAI-based (high-confidence)	0	1	
82023	312	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
82039	325	No	NA	1	1	0	Low-quality	Genome-fragment	0.47	AAI-based (high-confidence)	0	1	
82043	327	No	NA	1	1	0	Low-quality	Genome-fragment	0.63	AAI-based (high-confidence)	0	1	
82045	332	No	NA	2	2	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	
82047	335	No	NA	2	2	0	Low-quality	Genome-fragment	0.48	AAI-based (high-confidence)	0	1	
82049	336	No	NA	2	2	0	Low-quality	Genome-fragment	0.65	AAI-based (high-confidence)	0	1	
82051	336	No	NA	1	1	0	Low-quality	Genome-fragment	0.28	AAI-based (high-confidence)	0	1	
82059	341	No	NA	3	2	0	Low-quality	Genome-fragment	0.59	AAI-based (high-confidence)	0	1	
82065	348	No	NA	1	1	0	Low-quality	Genome-fragment	0.62	AAI-based (high-confidence)	0	1	
82067	349	No	NA	2	2	0	Low-quality	Genome-fragment	0.22	AAI-based (high-confidence)	0	1	
82069	352	No	NA	1	1	0	Low-quality	Genome-fragment	0.51	AAI-based (high-confidence)	0	1	
82073	369	No	NA	2	2	0	Low-quality	Genome-fragment	0.71	AAI-based (high-confidence)	0	1	
82079	370	No	NA	1	0	0	Low-quality	Genome-fragment	0.53	AAI-based (high-confidence)	0	1	no viral genes detected
82099	401	No	NA	2	2	0	Low-quality	Genome-fragment	0.73	AAI-based (high-confidence)	0	1	
82105	404	No	NA	1	1	0	Low-quality	Genome-fragment	0.78	AAI-based (high-confidence)	0	1	
82107	405	No	NA	2	2	0	Low-quality	Genome-fragment	0.52	AAI-based (high-confidence)	0	1	
82113	426	No	NA	1	1	0	Low-quality	Genome-fragment	0.45	AAI-based (medium-confidence)	0	1	
82121	451	No	NA	1	1	0	Low-quality	Genome-fragment	0.59	AAI-based (high-confidence)	0	1	
82127	479	No	NA	2	2	0	Low-quality	Genome-fragment	0.69	AAI-based (high-confidence)	0	1	
82129	485	No	NA	1	1	0	Low-quality	Genome-fragment	0.31	AAI-based (high-confidence)	0	1	
82133	499	No	NA	1	1	0	Low-quality	Genome-fragment	0.31	AAI-based (high-confidence)	0	1	
82135	549	No	NA	3	2	0	Low-quality	Genome-fragment	0.79	AAI-based (high-confidence)	0	1	
82139	592	No	NA	1	1	0	Low-quality	Genome-fragment	0.37	AAI-based (high-confidence)	0	1	
82141	726	No	NA	2	2	0	Low-quality	Genome-fragment	1.08	AAI-based (high-confidence)	0	1	
82147	937	No	NA	2	2	0	Low-quality	Genome-fragment	1.33	AAI-based (high-confidence)	0	1	
									0.201523272214386				
